date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:05:03	15845/15845	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2009:06:16%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_comment_multi_2	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql7af1.html	(from http://www.w3schools.com/sql/sql_comments.asp)
10:05:03	15828/15828	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2008:17:23%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_comment_part_1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql061e.html	(from http://www.w3schools.com/sql/sql_comments.asp)
10:05:03	15981/15981	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:22:28%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_comment_part_2	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql3964.html	(from http://www.w3schools.com/sql/sql_comments.asp)
10:05:03	15814/15814	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2005:53:32%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_columns	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqld73d.html	(from http://www.w3schools.com/sql/sql_select.asp)
10:05:03	15810/15810	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2003:56:11%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_distinct	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql5458.html	(from http://www.w3schools.com/sql/sql_distinct.asp)
10:05:04	15764/15764	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2003:16:01%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_where	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql03b0.html	(from http://www.w3schools.com/sql/sql_where.asp)
10:05:04	15818/15818	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2005:24:23%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_where_number	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql3a0e.html	(from http://www.w3schools.com/sql/sql_where.asp)
10:05:04	15842/15842	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:49:50%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_where_and	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql78bc.html	(from http://www.w3schools.com/sql/sql_and_or.asp)
10:05:05	15838/15838	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:23:31%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_where_or	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql825f.html	(from http://www.w3schools.com/sql/sql_and_or.asp)
10:05:05	15804/15804	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:54:09%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_where_and_or	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql0a27.html	(from http://www.w3schools.com/sql/sql_and_or.asp)
10:05:05	15816/15816	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:15:30%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_orderby	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql5221.html	(from http://www.w3schools.com/sql/sql_orderby.asp)
10:05:06	15821/15821	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2008:46:43%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_orderby_desc	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql26ab.html	(from http://www.w3schools.com/sql/sql_orderby.asp)
10:05:06	15772/15772	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2008:02:27%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_orderby2	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqled6e.html	(from http://www.w3schools.com/sql/sql_orderby.asp)
10:05:06	15839/15839	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2008:12:10%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_orderby3	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqleda3.html	(from http://www.w3schools.com/sql/sql_orderby.asp)
10:05:06	15939/15939	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2004:47:40%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_insert_colname	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqld73c.html	(from http://www.w3schools.com/sql/sql_insert.asp)
10:05:07	15870/15870	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:57:38%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_insert_cols	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqlcc7f.html	(from http://www.w3schools.com/sql/sql_insert.asp)
10:05:07	15777/15777	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2005:55:37%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_update_1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql72b2.html	(from http://www.w3schools.com/sql/sql_update.asp)
10:05:08	15863/15863	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:15:28%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_update_2	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql120d.html	(from http://www.w3schools.com/sql/sql_update.asp)
10:05:08	15839/15839	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:32:32%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_update_3	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqld7a3.html	(from http://www.w3schools.com/sql/sql_update.asp)
10:05:08	15881/15881	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2008:10:53%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_update_4	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql329b.html	(from http://www.w3schools.com/sql/sql_update.asp)
10:05:08	15869/15869	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:58:10%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_delete	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql278d.html	(from http://www.w3schools.com/sql/sql_delete.asp)
10:05:09	15806/15806	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2005:45:10%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_top&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqla7c9.html	(from http://www.w3schools.com/sql/sql_top.asp)
10:05:09	15815/15815	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2005:45:25%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_top_percent&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql5cb4.html	(from http://www.w3schools.com/sql/sql_top.asp)
10:05:09	15820/15820	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:21:55%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_like	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql2c3e.html	(from http://www.w3schools.com/sql/sql_like.asp)
10:05:10	15762/15762	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2009:06:22%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_like_ending	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql9d73.html	(from http://www.w3schools.com/sql/sql_like.asp)
10:05:10	15827/15827	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:17:18%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_like_pattern	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqle1fb.html	(from http://www.w3schools.com/sql/sql_like.asp)
10:05:10	15831/15831	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:07:38%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_like_not	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql1fc3.html	(from http://www.w3schools.com/sql/sql_like.asp)
10:05:10	15764/15764	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2009:06:23%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_wildcard_percent	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql0d68.html	(from http://www.w3schools.com/sql/sql_wildcards.asp)
10:05:11	15822/15822	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:19:26%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_wildcard_percent_pattern	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqlde9a.html	(from http://www.w3schools.com/sql/sql_wildcards.asp)
10:05:11	15824/15824	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:50:53%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_wildcard_underscore	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqlfcd8.html	(from http://www.w3schools.com/sql/sql_wildcards.asp)
10:05:11	15824/15824	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:43:33%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_wildcard_underscore2	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql7227.html	(from http://www.w3schools.com/sql/sql_wildcards.asp)
10:05:11	15826/15826	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:16:02%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_wildcard_charlist&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql22f7.html	(from http://www.w3schools.com/sql/sql_wildcards.asp)
10:05:12	15826/15826	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:41:06%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_wildcard_charlist2&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqld17a.html	(from http://www.w3schools.com/sql/sql_wildcards.asp)
10:05:12	15769/15769	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:23:18%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_wildcard_not_charlist&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql5e85.html	(from http://www.w3schools.com/sql/sql_wildcards.asp)
10:05:12	15830/15830	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:53:44%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_wildcard_not_charlist2&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql7501.html	(from http://www.w3schools.com/sql/sql_wildcards.asp)
10:05:12	15774/15774	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:15:58%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_in	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql41d1.html	(from http://www.w3schools.com/sql/sql_in.asp)
10:05:13	15828/15828	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2008:22:31%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_between	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql16e2.html	(from http://www.w3schools.com/sql/sql_between.asp)
10:05:13	15832/15832	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:17:01%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_not_between	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql961d.html	(from http://www.w3schools.com/sql/sql_between.asp)
10:05:13	15803/15803	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2009:06:26%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_between_in	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqlae87.html	(from http://www.w3schools.com/sql/sql_between.asp)
10:05:13	15836/15836	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2008:03:26%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_between_text	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql702b.html	(from http://www.w3schools.com/sql/sql_between.asp)
10:05:14	15782/15782	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:22:14%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_not_between_text	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqldcb9.html	(from http://www.w3schools.com/sql/sql_between.asp)
10:05:14	15852/15852	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2009:03:55%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_between_date&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqlce54.html	(from http://www.w3schools.com/sql/sql_between.asp)
10:05:14	15797/15797	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2008:31:10%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_alias_column	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqlb41f.html	(from http://www.w3schools.com/sql/sql_alias.asp)
10:05:15	15871/15871	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:34:14%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_alias_column2&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql4e8e.html	(from http://www.w3schools.com/sql/sql_alias.asp)
10:05:15	15924/15924	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:05:25%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_alias_table	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql2461.html	(from http://www.w3schools.com/sql/sql_alias.asp)
10:05:15	15953/15953	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2005:45:28%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_alias_no	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql2923.html	(from http://www.w3schools.com/sql/sql_alias.asp)
10:05:15	15858/15858	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:30:17%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_join	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqld4a8.html	(from http://www.w3schools.com/sql/sql_join.asp)
10:05:16	6871/6871	---M--	200	added ('OK')	image/gif	etag:%222bffc3dc78bcf1:0%22	http://www.w3schools.com/sql/img_innerjoin.gif	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/img_innerjoin.gif	(from http://www.w3schools.com/sql/sql_join_inner.asp)
10:05:16	15931/15931	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:14:20%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_join_inner	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql2d1f.html	(from http://www.w3schools.com/sql/sql_join_inner.asp)
10:05:16	7286/7286	---M--	200	added ('OK')	image/gif	etag:%225f705dde78bcf1:0%22	http://www.w3schools.com/sql/img_leftjoin.gif	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/img_leftjoin.gif	(from http://www.w3schools.com/sql/sql_join_left.asp)
10:05:17	15930/15930	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:49:12%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_join_left	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql4e45.html	(from http://www.w3schools.com/sql/sql_join_left.asp)
10:05:17	7477/7477	---M--	200	added ('OK')	image/gif	etag:%22cbec9e078bcf1:0%22	http://www.w3schools.com/sql/img_rightjoin.gif	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/img_rightjoin.gif	(from http://www.w3schools.com/sql/sql_join_right.asp)
10:05:17	15922/15922	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:01:55%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_join_right&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql7699.html	(from http://www.w3schools.com/sql/sql_join_right.asp)
10:05:17	8135/8135	---M--	200	added ('OK')	image/gif	etag:%22f4a61edb78bcf1:0%22	http://www.w3schools.com/sql/img_fulljoin.gif	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/img_fulljoin.gif	(from http://www.w3schools.com/sql/sql_join_full.asp)
10:05:18	15851/15851	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2004:26:57%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_union	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqld1d0.html	(from http://www.w3schools.com/sql/sql_union.asp)
10:05:18	15855/15855	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:01:42%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_union_all	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqlb50d.html	(from http://www.w3schools.com/sql/sql_union.asp)
10:05:18	15923/15923	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2005:50:01%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_select_union_all2	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqlc4c7.html	(from http://www.w3schools.com/sql/sql_union.asp)
10:05:19	15865/15865	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2008:50:08%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_insert_into_select	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql8216.html	(from http://www.w3schools.com/sql/sql_insert_into_select.asp)
10:05:19	15832/15832	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2009:06:32%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_insert_into_select_where	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql77f2.html	(from http://www.w3schools.com/sql/sql_insert_into_select.asp)
10:05:20	15907/15907	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:32:22%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_create_table	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql0fa5.html	(from http://www.w3schools.com/sql/sql_create_table.asp)
10:05:20	15927/15927	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2005:17:03%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_create_constraint_not_null	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqla4dd.html	(from http://www.w3schools.com/sql/sql_notnull.asp)
10:05:20	40662/40662	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2008:02:41%20GMT	http://www.w3schools.com/sql/func_now.asp	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/func_now.html	(from http://www.w3schools.com/sql/sql_dates.asp)
10:05:21	40683/40683	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:16:01%20GMT	http://www.w3schools.com/sql/func_curdate.asp	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/func_curdate.html	(from http://www.w3schools.com/sql/sql_dates.asp)
10:05:21	39610/39610	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:17:33%20GMT	http://www.w3schools.com/sql/func_curtime.asp	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/func_curtime.html	(from http://www.w3schools.com/sql/sql_dates.asp)
10:05:22	39940/39940	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2008:17:00%20GMT	http://www.w3schools.com/sql/func_date.asp	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/func_date.html	(from http://www.w3schools.com/sql/sql_dates.asp)
10:05:22	40830/40830	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2008:11:12%20GMT	http://www.w3schools.com/sql/func_extract.asp	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/func_extract.html	(from http://www.w3schools.com/sql/sql_dates.asp)
10:05:23	40811/40811	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:13:57%20GMT	http://www.w3schools.com/sql/func_date_add.asp	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/func_date_add.html	(from http://www.w3schools.com/sql/sql_dates.asp)
10:05:23	40825/40825	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2005:36:46%20GMT	http://www.w3schools.com/sql/func_date_sub.asp	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/func_date_sub.html	(from http://www.w3schools.com/sql/sql_dates.asp)
10:05:24	40036/40036	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:23:49%20GMT	http://www.w3schools.com/sql/func_datediff_mysql.asp	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/func_datediff_mysql.html	(from http://www.w3schools.com/sql/sql_dates.asp)
10:05:24	42050/42050	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:03:20%20GMT	http://www.w3schools.com/sql/func_date_format.asp	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/func_date_format.html	(from http://www.w3schools.com/sql/sql_dates.asp)
10:05:24	40713/40713	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:29:36%20GMT	http://www.w3schools.com/sql/func_getdate.asp	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/func_getdate.html	(from http://www.w3schools.com/sql/sql_dates.asp)
10:05:25	40783/40783	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2008:09:19%20GMT	http://www.w3schools.com/sql/func_datepart.asp	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/func_datepart.html	(from http://www.w3schools.com/sql/sql_dates.asp)
10:05:25	40888/40888	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:17:21%20GMT	http://www.w3schools.com/sql/func_dateadd.asp	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/func_dateadd.html	(from http://www.w3schools.com/sql/sql_dates.asp)
10:05:26	40891/40891	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:15:13%20GMT	http://www.w3schools.com/sql/func_datediff.asp	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/func_datediff.html	(from http://www.w3schools.com/sql/sql_dates.asp)
10:05:26	42845/42845	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2005:02:45%20GMT	http://www.w3schools.com/sql/func_convert.asp	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/func_convert.html	(from http://www.w3schools.com/sql/sql_dates.asp)
10:05:27	15764/15764	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2009:00:54%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_avg	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql708d.html	(from http://www.w3schools.com/sql/sql_func_avg.asp)
10:05:27	15803/15803	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2006:30:41%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_avg_high	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql89d7.html	(from http://www.w3schools.com/sql/sql_func_avg.asp)
10:05:27	15856/15856	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:15:50%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_count	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql7574.html	(from http://www.w3schools.com/sql/sql_func_count.asp)
10:05:28	15820/15820	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2005:39:12%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_count_all	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql724e.html	(from http://www.w3schools.com/sql/sql_func_count.asp)
10:05:28	15841/15841	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2008:21:16%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_count_distinct	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysql44a4.html	(from http://www.w3schools.com/sql/sql_func_count.asp)
10:05:28	15835/15835	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2007:00:28%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_first&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqlc9c8.html	(from http://www.w3schools.com/sql/sql_func_first.asp)
10:05:29	15833/15833	---M-Z	200	added ('OK')	text/html	date:Fri,%2002%20Dec%202016%2008:44:31%20GMT	http://www.w3schools.com/sql/trysql.asp?filename=trysql_func_last&ss=-1	C:/Users/dparrado/Desktop/Aprobar/Aprobar/www.w3schools.com/sql/trysqlcbad.html	(from http://www.w3schools.com/sql/sql_func_last.asp)
